26/12/2020 15:05:23.215,43277,TILEBOX @321257,59968,060034047FFF,6,1076,-129
26/12/2020 15:05:23.242,43304,TILEBOX @321257,59970,F9FFA503FEFF,-7,933,-2
26/12/2020 15:05:23.272,43333,TILEBOX @321257,59972,F5FFFD0344FF,-11,1021,-188
26/12/2020 15:05:23.295,43356,TILEBOX @321257,59975,100003040CFF,16,1027,-244
26/12/2020 15:05:23.319,43380,TILEBOX @321257,59979,2C00EA034EFF,44,1002,-178
26/12/2020 15:05:23.319,43381,TILEBOX @321257,59977,1000A103F9FE,16,929,-263
26/12/2020 15:05:23.342,43403,TILEBOX @321257,59982,2A009D03D0FF,42,925,-48
26/12/2020 15:05:23.365,43426,TILEBOX @321257,59986,00005904FEFE,0,1113,-258
26/12/2020 15:05:23.365,43427,TILEBOX @321257,59984,F9FF0204FDFE,-7,1026,-259
26/12/2020 15:05:23.392,43454,TILEBOX @321257,59988,00005904FEFE,0,1113,-258
26/12/2020 15:05:23.422,43483,TILEBOX @321257,59993,E0FFF70338FF,-32,1015,-200
26/12/2020 15:05:23.422,43484,TILEBOX @321257,59991,FEFFE8035FFF,-2,1000,-161
26/12/2020 15:05:23.452,43514,TILEBOX @321257,59997,F2FFF5035FFF,-14,1013,-161
26/12/2020 15:05:23.452,43514,TILEBOX @321257,59995,EDFFFD039FFF,-19,1021,-97
26/12/2020 15:05:23.482,43543,TILEBOX @321257,60000,01001C0418FF,1,1052,-232
26/12/2020 15:05:23.512,43573,TILEBOX @321257,60002,1C00E3039AFF,28,995,-102
26/12/2020 15:05:23.535,43596,TILEBOX @321257,60004,B0FFBB03EBFE,-80,955,-277
26/12/2020 15:05:23.558,43620,TILEBOX @321257,60006,9FFFEE03CFFE,-97,1006,-305
26/12/2020 15:05:23.582,43643,TILEBOX @321257,60011,1100B103A2FF,17,945,-94
26/12/2020 15:05:23.582,43644,TILEBOX @321257,60009,0600D003CCFF,6,976,-52
26/12/2020 15:05:23.605,43667,TILEBOX @321257,60016,FBFF0204C4FF,-5,1026,-60
26/12/2020 15:05:23.605,43667,TILEBOX @321257,60013,0200F60378FF,2,1014,-136
26/12/2020 15:05:23.632,43694,TILEBOX @321257,60018,F1FFF30386FF,-15,1011,-122
26/12/2020 15:05:23.662,43723,TILEBOX @321257,60020,03001D0453FF,3,1053,-173
26/12/2020 15:05:23.686,43747,TILEBOX @321257,60022,0400F2037DFF,4,1010,-131
26/12/2020 15:05:23.709,43770,TILEBOX @321257,60027,FCFFF103DDFF,-4,1009,-35
26/12/2020 15:05:23.709,43771,TILEBOX @321257,60025,F5FFB503BCFF,-11,949,-68
26/12/2020 15:05:23.733,43794,TILEBOX @321257,60029,FEFF300454FF,-2,1072,-172
26/12/2020 15:05:23.756,43817,TILEBOX @321257,60031,FEFF300454FF,-2,1072,-172
26/12/2020 15:05:23.782,43844,TILEBOX @321257,60036,3200C603BAFF,50,966,-70
26/12/2020 15:05:23.782,43845,TILEBOX @321257,60034,1700ED037EFF,23,1005,-130
26/12/2020 15:05:23.812,43873,TILEBOX @321257,60038,2E00FB0361FF,46,1019,-159
26/12/2020 15:05:23.835,43896,TILEBOX @321257,60040,F2FF1C0480FF,-14,1052,-128
26/12/2020 15:05:23.859,43920,TILEBOX @321257,60045,18006804A3FF,24,1128,-93
26/12/2020 15:05:23.858,43920,TILEBOX @321257,60043,E3FF2704B3FF,-29,1063,-77
26/12/2020 15:05:23.883,43944,TILEBOX @321257,60047,0D00AB048AFF,13,1195,-118
26/12/2020 15:05:23.906,43967,TILEBOX @321257,60052,0700D1046BFF,7,1233,-149
26/12/2020 15:05:23.906,43968,TILEBOX @321257,60049,0500E1046DFF,5,1249,-147
26/12/2020 15:05:23.932,43993,TILEBOX @321257,60054,FDFFD60488FF,-3,1238,-120
26/12/2020 15:05:23.962,44023,TILEBOX @321257,60056,F8FFE904C6FF,-8,1257,-58
26/12/2020 15:05:23.986,44047,TILEBOX @321257,60058,E4FFE004E8FF,-28,1248,-24
26/12/2020 15:05:24.010,44071,TILEBOX @321257,60063,3F001B058FFF,63,1307,-113
26/12/2020 15:05:24.010,44071,TILEBOX @321257,60061,DAFF1F05ADFF,-38,1311,-83
26/12/2020 15:05:24.034,44095,TILEBOX @321257,60065,5300D1048AFF,83,1233,-118
26/12/2020 15:05:24.057,44118,TILEBOX @321257,60070,75FF62047100,-139,1122,113
26/12/2020 15:05:24.057,44118,TILEBOX @321257,60068,C4FF8804F1FF,-60,1160,-15
26/12/2020 15:05:24.082,44144,TILEBOX @321257,60072,75FF62047100,-139,1122,113
26/12/2020 15:05:24.112,44173,TILEBOX @321257,60074,9AFF6E040100,-102,1134,1
26/12/2020 15:05:24.135,44196,TILEBOX @321257,60077,F5FF80044AFF,-11,1152,-182
26/12/2020 15:05:24.159,44220,TILEBOX @321257,60081,F2FF3E0486FF,-14,1086,-122
26/12/2020 15:05:24.158,44220,TILEBOX @321257,60079,0F00680429FF,15,1128,-215
26/12/2020 15:05:24.182,44243,TILEBOX @321257,60083,AAFF37040D00,-86,1079,13
26/12/2020 15:05:24.205,44267,TILEBOX @321257,60086,82FF21044000,-126,1057,64
26/12/2020 15:05:24.205,44267,TILEBOX @321257,60088,B4FF3204CEFF,-76,1074,-50
26/12/2020 15:05:24.232,44293,TILEBOX @321257,60090,E2FF4704A2FF,-30,1095,-94
26/12/2020 15:05:24.262,44323,TILEBOX @321257,60092,ECFF2704B2FF,-20,1063,-78
26/12/2020 15:05:24.285,44346,TILEBOX @321257,60095,E1FF2604CAFF,-31,1062,-54
26/12/2020 15:05:24.292,44353,TILEBOX @321257,60097,A0FF22041B00,-96,1058,27
26/12/2020 15:05:24.315,44376,TILEBOX @321257,60099,89FF2C040700,-119,1068,7
26/12/2020 15:05:24.338,44399,TILEBOX @321257,60101,B8FF5004DBFF,-72,1104,-37
26/12/2020 15:05:24.361,44422,TILEBOX @321257,60106,F1FF38042B00,-15,1080,43
26/12/2020 15:05:24.361,44423,TILEBOX @321257,60104,E2FF41041700,-30,1089,23
26/12/2020 15:05:24.385,44446,TILEBOX @321257,60108,E4FF3E04F4FF,-28,1086,-12
26/12/2020 15:05:24.412,44473,TILEBOX @321257,60110,DDFF3804FDFF,-35,1080,-3
26/12/2020 15:05:24.436,44497,TILEBOX @321257,60113,DDFF3804FDFF,-35,1080,-3
26/12/2020 15:05:24.459,44520,TILEBOX @321257,60117,6800E4030A00,104,996,10
26/12/2020 15:05:24.459,44520,TILEBOX @321257,60115,10002A042700,16,1066,39
26/12/2020 15:05:24.482,44543,TILEBOX @321257,60119,6D007103AEFF,109,881,-82
26/12/2020 15:05:24.505,44566,TILEBOX @321257,60124,FFFF2C021A00,-1,556,26
26/12/2020 15:05:24.505,44567,TILEBOX @321257,60122,3900D102E4FF,57,721,-28
26/12/2020 15:05:24.532,44594,TILEBOX @321257,60126,78FFD601C0FF,-136,470,-64
26/12/2020 15:05:24.562,44623,TILEBOX @321257,60128,C9FF8F0198FF,-55,399,-104
26/12/2020 15:05:24.585,44647,TILEBOX @321257,60131,6100E5009DFF,97,229,-99
26/12/2020 15:05:24.609,44670,TILEBOX @321257,60135,61FF0701B6FE,-159,263,-330
26/12/2020 15:05:24.609,44670,TILEBOX @321257,60133,A1FFAD0004FF,-95,173,-252
26/12/2020 15:05:24.632,44694,TILEBOX @321257,60137,02002A01CDFF,2,298,-51
26/12/2020 15:05:24.656,44717,TILEBOX @321257,60142,2500BE0189FF,37,446,-119
